162 ms ; init
7676079 ms ; Button pressed (no action triggered)
7676405 ms ; Button pressed (no action triggered)
7707040 ms ; Button pressed - Motor activated
7708239 ms ; Button pressed (while motor running)
7711058 ms ; Motor stopped - Micro switch triggered
7711289 ms ; Button pressed (no action triggered)
7714000 ms ; Button pressed (no action triggered)
7716262 ms ; Button pressed (no action triggered)
7720937 ms ; Button pressed (no action triggered)
7726140 ms ; Button pressed (no action triggered)
7729931 ms ; Button pressed (no action triggered)
7734916 ms ; Button pressed (no action triggered)
7752253 ms ; Button pressed - Motor activated
7754629 ms ; Button pressed (while motor running)
7755450 ms ; Button pressed (while motor running)
7756288 ms ; Motor stopped - Micro switch triggered
7756602 ms ; Button pressed (no action triggered)
7762605 ms ; Button pressed (no action triggered)
7764298 ms ; Button pressed (no action triggered)
7776892 ms ; Button pressed (no action triggered)
7777181 ms ; Button pressed (no action triggered)
7777418 ms ; Button pressed (no action triggered)
7777662 ms ; Button pressed (no action triggered)
7777899 ms ; Button pressed (no action triggered)
7779195 ms ; Button pressed (no action triggered)
7780284 ms ; Button pressed (no action triggered)
7780534 ms ; Button pressed (no action triggered)
7780769 ms ; Button pressed (no action triggered)
7781082 ms ; Button pressed (no action triggered)
7781354 ms ; Button pressed (no action triggered)
7781599 ms ; Button pressed (no action triggered)
7782737 ms ; Button pressed (no action triggered)
7856759 ms ; Button pressed - Motor activated
7860275 ms ; Button pressed (while motor running)
7860780 ms ; Motor stopped - Micro switch triggered
7862872 ms ; Button pressed (no action triggered)
7863277 ms ; Button pressed (no action triggered)
7866174 ms ; Button pressed (no action triggered)
7866872 ms ; Button pressed (no action triggered)
7871595 ms ; Button pressed (no action triggered)
7877184 ms ; Button pressed (no action triggered)
7878105 ms ; Button pressed (no action triggered)
7938229 ms ; Button pressed - Motor activated
7941304 ms ; Button pressed (while motor running)
7942023 ms ; Button pressed (while motor running)
7942259 ms ; Motor stopped - Micro switch triggered
7943794 ms ; Button pressed (no action triggered)
7955201 ms ; Button pressed (no action triggered)
7955645 ms ; Button pressed (no action triggered)
7956030 ms ; Button pressed (no action triggered)
7956492 ms ; Button pressed (no action triggered)
7957689 ms ; Button pressed (no action triggered)
7958254 ms ; Button pressed (no action triggered)
7958624 ms ; Button pressed (no action triggered)
7959080 ms ; Button pressed (no action triggered)
7959422 ms ; Button pressed (no action triggered)
7959777 ms ; Button pressed (no action triggered)
7962317 ms ; Button pressed (no action triggered)
7962793 ms ; Button pressed (no action triggered)
7963215 ms ; Button pressed (no action triggered)
7967079 ms ; Button pressed (no action triggered)
7967450 ms ; Button pressed (no action triggered)
7967924 ms ; Button pressed (no action triggered)
7968245 ms ; Button pressed (no action triggered)
7968574 ms ; Button pressed (no action triggered)
7972012 ms ; Button pressed (no action triggered)
7973793 ms ; Button pressed - Motor activated
7975303 ms ; Button pressed (while motor running)
7975709 ms ; Button pressed (while motor running)
7976170 ms ; Button pressed (while motor running)
7977356 ms ; Button pressed (while motor running)
7977834 ms ; Motor stopped - Micro switch triggered
7977899 ms ; Button pressed (no action triggered)
7978254 ms ; Button pressed (no action triggered)
7978639 ms ; Button pressed (no action triggered)
7979887 ms ; Button pressed (no action triggered)
7980304 ms ; Button pressed (no action triggered)
7980736 ms ; Button pressed (no action triggered)
7981111 ms ; Button pressed (no action triggered)
7981475 ms ; Button pressed (no action triggered)
7982091 ms ; Button pressed (no action triggered)
7982408 ms ; Button pressed (no action triggered)
7982678 ms ; Button pressed (no action triggered)
7982992 ms ; Button pressed (no action triggered)
7983284 ms ; Button pressed (no action triggered)
7983909 ms ; Button pressed (no action triggered)
7984232 ms ; Button pressed (no action triggered)
8006859 ms ; Button pressed (no action triggered)
8007178 ms ; Button pressed (no action triggered)
8007604 ms ; Button pressed (no action triggered)
8008748 ms ; Button pressed - Motor activated
8010005 ms ; Button pressed (while motor running)
8010264 ms ; Button pressed (while motor running)
8010515 ms ; Button pressed (while motor running)
8010721 ms ; Button pressed (while motor running)
8011638 ms ; Button pressed (while motor running)
8011862 ms ; Button pressed (while motor running)
8012079 ms ; Button pressed (while motor running)
8012264 ms ; Button pressed (while motor running)
8012751 ms ; Motor stopped - Micro switch triggered
8012973 ms ; Button pressed (no action triggered)
8013333 ms ; Button pressed (no action triggered)
8013533 ms ; Button pressed (no action triggered)
8013716 ms ; Button pressed (no action triggered)
8014151 ms ; Button pressed (no action triggered)
8014283 ms ; Button pressed (no action triggered)
8014404 ms ; Button pressed (no action triggered)
8014941 ms ; Button pressed (no action triggered)
8015651 ms ; Button pressed (no action triggered)
8018826 ms ; Button pressed (no action triggered)
8019041 ms ; Button pressed (no action triggered)
8019202 ms ; Button pressed (no action triggered)
8019402 ms ; Button pressed (no action triggered)
8019572 ms ; Button pressed (no action triggered)
8019786 ms ; Button pressed (no action triggered)
8020019 ms ; Button pressed (no action triggered)
8020206 ms ; Button pressed (no action triggered)
8020581 ms ; Button pressed (no action triggered)
8020918 ms ; Button pressed (no action triggered)
8021156 ms ; Button pressed (no action triggered)
8021410 ms ; Button pressed (no action triggered)
8021691 ms ; Button pressed (no action triggered)
8021959 ms ; Button pressed (no action triggered)
8022280 ms ; Button pressed (no action triggered)
8022551 ms ; Button pressed (no action triggered)
8022821 ms ; Button pressed (no action triggered)
8023148 ms ; Button pressed (no action triggered)
8023465 ms ; Button pressed (no action triggered)
8023780 ms ; Button pressed (no action triggered)
8024120 ms ; Button pressed (no action triggered)
8024376 ms ; Button pressed (no action triggered)
8024639 ms ; Button pressed (no action triggered)
8024943 ms ; Button pressed (no action triggered)
8025185 ms ; Button pressed (no action triggered)
8025428 ms ; Button pressed (no action triggered)
8029426 ms ; Button pressed (no action triggered)
8030570 ms ; Button pressed (no action triggered)
8046405 ms ; Button pressed - Motor activated
8047836 ms ; Button pressed (while motor running)
8048412 ms ; Button pressed (while motor running)
8050428 ms ; Motor stopped - Micro switch triggered
8051904 ms ; Button pressed (no action triggered)
8056118 ms ; Button pressed (no action triggered)
8056721 ms ; Button pressed (no action triggered)
8402198 ms ; Button pressed - Motor activated
8404303 ms ; Button pressed (while motor running)
8406231 ms ; Motor stopped - Micro switch triggered
8417802 ms ; Button pressed (no action triggered)
8418239 ms ; Button pressed (no action triggered)
8418848 ms ; Button pressed (no action triggered)
8419310 ms ; Button pressed (no action triggered)
8419719 ms ; Button pressed (no action triggered)
8420228 ms ; Button pressed (no action triggered)
8427455 ms ; Button pressed (no action triggered)
8428399 ms ; Button pressed (no action triggered)
8429583 ms ; Button pressed (no action triggered)
8430650 ms ; Button pressed (no action triggered)
8431897 ms ; Button pressed (no action triggered)
8433278 ms ; Button pressed (no action triggered)
8434712 ms ; Button pressed (no action triggered)
8435762 ms ; Button pressed (no action triggered)
8437170 ms ; Button pressed - Motor activated
8438254 ms ; Button pressed (while motor running)
8438552 ms ; Button pressed (while motor running)
8438847 ms ; Button pressed (while motor running)
8439048 ms ; Button pressed (while motor running)
8439231 ms ; Button pressed (while motor running)
8439431 ms ; Button pressed (while motor running)
8439636 ms ; Button pressed (while motor running)
8439799 ms ; Button pressed (while motor running)
8440037 ms ; Button pressed (while motor running)
8440257 ms ; Button pressed (while motor running)
8440476 ms ; Button pressed (while motor running)
8440667 ms ; Button pressed (while motor running)
8440866 ms ; Button pressed (while motor running)
8441110 ms ; Button pressed (while motor running)
8441213 ms ; Motor stopped - Micro switch triggered
8441328 ms ; Button pressed (no action triggered)
8441522 ms ; Button pressed (no action triggered)
8441736 ms ; Button pressed (no action triggered)
8441964 ms ; Button pressed (no action triggered)
8442205 ms ; Button pressed (no action triggered)
8442420 ms ; Button pressed (no action triggered)
8442897 ms ; Button pressed (no action triggered)
8443123 ms ; Button pressed (no action triggered)
8537054 ms ; Button pressed - Motor activated
8538752 ms ; Button pressed (while motor running)
8541090 ms ; Motor stopped - Micro switch triggered
8677999 ms ; Button pressed - Motor activated
8679860 ms ; Button pressed (while motor running)
8680472 ms ; Button pressed (while motor running)
8682033 ms ; Motor stopped - Micro switch triggered
8684830 ms ; Button pressed (no action triggered)
8688446 ms ; Button pressed (no action triggered)
8689174 ms ; Button pressed (no action triggered)
8689484 ms ; Button pressed (no action triggered)
8694664 ms ; Button pressed (no action triggered)
8700378 ms ; Button pressed (no action triggered)
8700724 ms ; Button pressed (no action triggered)
8700929 ms ; Button pressed (no action triggered)
8701124 ms ; Button pressed (no action triggered)
8701308 ms ; Button pressed (no action triggered)
8701470 ms ; Button pressed (no action triggered)
8701663 ms ; Button pressed (no action triggered)
8701859 ms ; Button pressed (no action triggered)
8702072 ms ; Button pressed (no action triggered)
8702281 ms ; Button pressed (no action triggered)
8702517 ms ; Button pressed (no action triggered)
8702928 ms ; Button pressed (no action triggered)
8703341 ms ; Button pressed (no action triggered)
8707871 ms ; Button pressed (no action triggered)
8708696 ms ; Button pressed (no action triggered)
8709305 ms ; Button pressed (no action triggered)
8709859 ms ; Button pressed (no action triggered)
8710223 ms ; Button pressed (no action triggered)
8710477 ms ; Button pressed (no action triggered)
8710733 ms ; Button pressed (no action triggered)
8710940 ms ; Button pressed (no action triggered)
8711162 ms ; Button pressed (no action triggered)
8711375 ms ; Button pressed (no action triggered)
8711609 ms ; Button pressed (no action triggered)
8711841 ms ; Button pressed (no action triggered)
8712260 ms ; Button pressed - Motor activated
8713344 ms ; Button pressed (while motor running)
8713569 ms ; Button pressed (while motor running)
8713891 ms ; Button pressed (while motor running)
8714307 ms ; Button pressed (while motor running)
8715432 ms ; Button pressed (while motor running)
8715640 ms ; Button pressed (while motor running)
8715864 ms ; Button pressed (while motor running)
8716056 ms ; Button pressed (while motor running)
8716246 ms ; Button pressed (while motor running)
8716349 ms ; Motor stopped - Micro switch triggered
8716427 ms ; Button pressed (no action triggered)
8716608 ms ; Button pressed (no action triggered)
8716819 ms ; Button pressed (no action triggered)
8717005 ms ; Button pressed (no action triggered)
8717194 ms ; Button pressed (no action triggered)
8717404 ms ; Button pressed (no action triggered)
8717748 ms ; Button pressed (no action triggered)
8718068 ms ; Button pressed (no action triggered)
8733101 ms ; Button pressed (no action triggered)
8734174 ms ; Button pressed (no action triggered)
8816736 ms ; Button pressed - Motor activated
8817992 ms ; Button pressed (while motor running)
8820086 ms ; Button pressed (while motor running)
8820722 ms ; Motor stopped - Micro switch triggered
8821855 ms ; Button pressed (no action triggered)
8824588 ms ; Button pressed (no action triggered)
8825749 ms ; Button pressed (no action triggered)
8829292 ms ; Button pressed (no action triggered)
8838660 ms ; Button pressed (no action triggered)
8859331 ms ; Button pressed - Motor activated
8863350 ms ; Motor stopped - Micro switch triggered
8893140 ms ; Button pressed (no action triggered)
8895714 ms ; Button pressed - Motor activated
8899750 ms ; Motor stopped - Micro switch triggered
8916139 ms ; Button pressed (no action triggered)
8939074 ms ; Button pressed - Motor activated
8940274 ms ; Button pressed (while motor running)
8940614 ms ; Button pressed (while motor running)
8940861 ms ; Button pressed (while motor running)
8941144 ms ; Button pressed (while motor running)
8941436 ms ; Button pressed (while motor running)
8942130 ms ; Button pressed (while motor running)
8943072 ms ; Button pressed (while motor running)
8943122 ms ; Motor stopped - Micro switch triggered
8943326 ms ; Button pressed (no action triggered)
8943547 ms ; Button pressed (no action triggered)
8943779 ms ; Button pressed (no action triggered)
8944017 ms ; Button pressed (no action triggered)
8944295 ms ; Button pressed (no action triggered)
8947299 ms ; Button pressed (no action triggered)
8947566 ms ; Button pressed (no action triggered)
8948098 ms ; Button pressed (no action triggered)
8948497 ms ; Button pressed (no action triggered)
8948761 ms ; Button pressed (no action triggered)
8949110 ms ; Button pressed (no action triggered)
8949383 ms ; Button pressed (no action triggered)
8949636 ms ; Button pressed (no action triggered)
8949925 ms ; Button pressed (no action triggered)
8950194 ms ; Button pressed (no action triggered)
8950431 ms ; Button pressed (no action triggered)
8950727 ms ; Button pressed (no action triggered)
8950992 ms ; Button pressed (no action triggered)
8951243 ms ; Button pressed (no action triggered)
8952424 ms ; Button pressed (no action triggered)
8952688 ms ; Button pressed (no action triggered)
8952956 ms ; Button pressed (no action triggered)
8955506 ms ; Button pressed (no action triggered)
8955784 ms ; Button pressed (no action triggered)
8956081 ms ; Button pressed (no action triggered)
8956786 ms ; Button pressed (no action triggered)
8957086 ms ; Button pressed (no action triggered)
8957435 ms ; Button pressed (no action triggered)
8957764 ms ; Button pressed (no action triggered)
8958089 ms ; Button pressed (no action triggered)
8959117 ms ; Button pressed (no action triggered)
8959540 ms ; Button pressed (no action triggered)
8996420 ms ; Button pressed - Motor activated
9000422 ms ; Motor stopped - Micro switch triggered
9008080 ms ; Button pressed (no action triggered)
9010304 ms ; Button pressed (no action triggered)
9010949 ms ; Button pressed (no action triggered)
9011132 ms ; Button pressed (no action triggered)
9011391 ms ; Button pressed (no action triggered)
9011685 ms ; Button pressed (no action triggered)
9011937 ms ; Button pressed (no action triggered)
9014420 ms ; Button pressed (no action triggered)
9014766 ms ; Button pressed (no action triggered)
9015006 ms ; Button pressed (no action triggered)
9015311 ms ; Button pressed (no action triggered)
9015573 ms ; Button pressed (no action triggered)
9028248 ms ; Button pressed (no action triggered)
9028795 ms ; Button pressed (no action triggered)
9029207 ms ; Button pressed (no action triggered)
9030019 ms ; Button pressed (no action triggered)
9030273 ms ; Button pressed (no action triggered)
9030852 ms ; Button pressed - Motor activated
9032162 ms ; Button pressed (while motor running)
9032561 ms ; Button pressed (while motor running)
9034887 ms ; Motor stopped - Micro switch triggered
9041387 ms ; Button pressed (no action triggered)
9041805 ms ; Button pressed (no action triggered)
9042195 ms ; Button pressed (no action triggered)
9043076 ms ; Button pressed (no action triggered)
9043434 ms ; Button pressed (no action triggered)
9043761 ms ; Button pressed (no action triggered)
9044037 ms ; Button pressed (no action triggered)
9044304 ms ; Button pressed (no action triggered)
9044851 ms ; Button pressed (no action triggered)
9045325 ms ; Button pressed (no action triggered)
9045692 ms ; Button pressed (no action triggered)
9046005 ms ; Button pressed (no action triggered)
9046269 ms ; Button pressed (no action triggered)
9046446 ms ; Button pressed (no action triggered)
9046966 ms ; Button pressed (no action triggered)
9047218 ms ; Button pressed (no action triggered)
9047454 ms ; Button pressed (no action triggered)
9047855 ms ; Button pressed (no action triggered)
9048442 ms ; Button pressed (no action triggered)
9094662 ms ; Button pressed - Motor activated
9096756 ms ; Button pressed (while motor running)
9098157 ms ; Button pressed (while motor running)
9098678 ms ; Motor stopped - Micro switch triggered
9100096 ms ; Button pressed (no action triggered)
9101193 ms ; Button pressed (no action triggered)
9101426 ms ; Button pressed (no action triggered)
9101913 ms ; Button pressed (no action triggered)
9102563 ms ; Button pressed (no action triggered)
9103180 ms ; Button pressed (no action triggered)
9103780 ms ; Button pressed (no action triggered)
9109440 ms ; Button pressed (no action triggered)
9110020 ms ; Button pressed (no action triggered)
9110506 ms ; Button pressed (no action triggered)
9111490 ms ; Button pressed (no action triggered)
9111903 ms ; Button pressed (no action triggered)
9112178 ms ; Button pressed (no action triggered)
9112429 ms ; Button pressed (no action triggered)
9112858 ms ; Button pressed (no action triggered)
9113179 ms ; Button pressed (no action triggered)
9118962 ms ; Button pressed (no action triggered)
9119608 ms ; Button pressed (no action triggered)
9119934 ms ; Button pressed (no action triggered)
9120211 ms ; Button pressed (no action triggered)
9122816 ms ; Button pressed (no action triggered)
9123516 ms ; Button pressed (no action triggered)
9124125 ms ; Button pressed (no action triggered)
9124552 ms ; Button pressed (no action triggered)
9125072 ms ; Button pressed (no action triggered)
9125514 ms ; Button pressed (no action triggered)
9125877 ms ; Button pressed (no action triggered)
9126233 ms ; Button pressed (no action triggered)
9129057 ms ; Button pressed - Motor activated
9130169 ms ; Button pressed (while motor running)
9133078 ms ; Motor stopped - Micro switch triggered
9142307 ms ; Button pressed (no action triggered)
9143046 ms ; Button pressed (no action triggered)
9144185 ms ; Button pressed (no action triggered)
9150311 ms ; Button pressed (no action triggered)
9151951 ms ; Button pressed (no action triggered)
9153342 ms ; Button pressed (no action triggered)
9154237 ms ; Button pressed (no action triggered)
9155696 ms ; Button pressed (no action triggered)
9156395 ms ; Button pressed (no action triggered)
9157108 ms ; Button pressed (no action triggered)
9157752 ms ; Button pressed (no action triggered)
9158281 ms ; Button pressed (no action triggered)
9163937 ms ; Button pressed - Motor activated
9167685 ms ; Button pressed (while motor running)
9167977 ms ; Motor stopped - Micro switch triggered
9168653 ms ; Button pressed (no action triggered)
9169665 ms ; Button pressed (no action triggered)
9170275 ms ; Button pressed (no action triggered)
9170926 ms ; Button pressed (no action triggered)
9171340 ms ; Button pressed (no action triggered)
9171568 ms ; Button pressed (no action triggered)
9171773 ms ; Button pressed (no action triggered)
9178913 ms ; Button pressed (no action triggered)
9179450 ms ; Button pressed (no action triggered)
9180217 ms ; Button pressed (no action triggered)
9180787 ms ; Button pressed (no action triggered)
9181575 ms ; Button pressed (no action triggered)
9182117 ms ; Button pressed (no action triggered)
9201751 ms ; Button pressed - Motor activated
9205743 ms ; Motor stopped - Micro switch triggered
9208603 ms ; Button pressed (no action triggered)
9209792 ms ; Button pressed (no action triggered)
9210736 ms ; Button pressed (no action triggered)
9212054 ms ; Button pressed (no action triggered)
9213134 ms ; Button pressed (no action triggered)
9213976 ms ; Button pressed (no action triggered)
9214718 ms ; Button pressed (no action triggered)
9215262 ms ; Button pressed (no action triggered)
9215665 ms ; Button pressed (no action triggered)
9216040 ms ; Button pressed (no action triggered)
9216365 ms ; Button pressed (no action triggered)
9216824 ms ; Button pressed (no action triggered)
9217672 ms ; Button pressed (no action triggered)
9218189 ms ; Button pressed (no action triggered)
9218826 ms ; Button pressed (no action triggered)
9220233 ms ; Button pressed (no action triggered)
9220747 ms ; Button pressed (no action triggered)
9221122 ms ; Button pressed (no action triggered)
9221449 ms ; Button pressed (no action triggered)
9221865 ms ; Button pressed (no action triggered)
9222424 ms ; Button pressed (no action triggered)
9222910 ms ; Button pressed (no action triggered)
9223586 ms ; Button pressed (no action triggered)
9224096 ms ; Button pressed (no action triggered)
9224771 ms ; Button pressed (no action triggered)
9226186 ms ; Button pressed (no action triggered)
9226574 ms ; Button pressed (no action triggered)
9227288 ms ; Button pressed (no action triggered)
9228577 ms ; Button pressed (no action triggered)
9229009 ms ; Button pressed (no action triggered)
9229488 ms ; Button pressed (no action triggered)
9229891 ms ; Button pressed (no action triggered)
9230331 ms ; Button pressed (no action triggered)
9230697 ms ; Button pressed (no action triggered)
9231028 ms ; Button pressed (no action triggered)
9238506 ms ; Button pressed - Motor activated
9239738 ms ; Button pressed (while motor running)
9239982 ms ; Button pressed (while motor running)
9240268 ms ; Button pressed (while motor running)
9240514 ms ; Button pressed (while motor running)
9240964 ms ; Button pressed (while motor running)
9241269 ms ; Button pressed (while motor running)
9241509 ms ; Button pressed (while motor running)
9241749 ms ; Button pressed (while motor running)
9241959 ms ; Button pressed (while motor running)
9242198 ms ; Button pressed (while motor running)
9242385 ms ; Button pressed (while motor running)
9242528 ms ; Motor stopped - Micro switch triggered
9242609 ms ; Button pressed (no action triggered)
9242780 ms ; Button pressed (no action triggered)
9243368 ms ; Button pressed (no action triggered)
9243764 ms ; Button pressed (no action triggered)
9244145 ms ; Button pressed (no action triggered)
9244476 ms ; Button pressed (no action triggered)
9244834 ms ; Button pressed (no action triggered)
9245118 ms ; Button pressed (no action triggered)
9247694 ms ; Button pressed (no action triggered)
9248002 ms ; Button pressed (no action triggered)
9248473 ms ; Button pressed (no action triggered)
9249052 ms ; Button pressed (no action triggered)
9249437 ms ; Button pressed (no action triggered)
9249855 ms ; Button pressed (no action triggered)
9250434 ms ; Button pressed (no action triggered)
9268029 ms ; Button pressed (no action triggered)
9268286 ms ; Button pressed (no action triggered)
9268510 ms ; Button pressed (no action triggered)
9268741 ms ; Button pressed (no action triggered)
9268984 ms ; Button pressed (no action triggered)
9269315 ms ; Button pressed (no action triggered)
9269712 ms ; Button pressed (no action triggered)
9270007 ms ; Button pressed (no action triggered)
9270375 ms ; Button pressed (no action triggered)
9270713 ms ; Button pressed (no action triggered)
9270988 ms ; Button pressed (no action triggered)
9271288 ms ; Button pressed (no action triggered)
9271565 ms ; Button pressed (no action triggered)
9272344 ms ; Button pressed (no action triggered)
9275959 ms ; Button pressed - Motor activated
9279428 ms ; Button pressed (while motor running)
9279973 ms ; Motor stopped - Micro switch triggered
9282757 ms ; Button pressed (no action triggered)
9283287 ms ; Button pressed (no action triggered)
9285669 ms ; Button pressed (no action triggered)
9286273 ms ; Button pressed (no action triggered)
9286586 ms ; Button pressed (no action triggered)
9286909 ms ; Button pressed (no action triggered)
9289826 ms ; Button pressed (no action triggered)
9296669 ms ; Button pressed (no action triggered)
9300388 ms ; Button pressed (no action triggered)
9302844 ms ; Button pressed (no action triggered)
9303631 ms ; Button pressed (no action triggered)
9303936 ms ; Button pressed (no action triggered)
9304214 ms ; Button pressed (no action triggered)
9309642 ms ; Button pressed (no action triggered)
9313966 ms ; Button pressed - Motor activated
9318012 ms ; Motor stopped - Micro switch triggered
9399205 ms ; Button pressed - Motor activated
9400772 ms ; Button pressed (while motor running)
9403245 ms ; Motor stopped - Micro switch triggered
9406210 ms ; Button pressed (no action triggered)
9414516 ms ; Button pressed (no action triggered)
9414822 ms ; Button pressed (no action triggered)
9415041 ms ; Button pressed (no action triggered)
9415272 ms ; Button pressed (no action triggered)
9415480 ms ; Button pressed (no action triggered)
9415704 ms ; Button pressed (no action triggered)
9415926 ms ; Button pressed (no action triggered)
9416991 ms ; Button pressed (no action triggered)
9417426 ms ; Button pressed (no action triggered)
9417906 ms ; Button pressed (no action triggered)
9418557 ms ; Button pressed (no action triggered)
9419021 ms ; Button pressed (no action triggered)
9419680 ms ; Button pressed (no action triggered)
9420951 ms ; Button pressed (no action triggered)
9421264 ms ; Button pressed (no action triggered)
9421578 ms ; Button pressed (no action triggered)
9421843 ms ; Button pressed (no action triggered)
9422174 ms ; Button pressed (no action triggered)
9422824 ms ; Button pressed (no action triggered)
9423689 ms ; Button pressed (no action triggered)
9424253 ms ; Button pressed (no action triggered)
9439681 ms ; Button pressed - Motor activated
9442048 ms ; Button pressed (while motor running)
9443683 ms ; Motor stopped - Micro switch triggered
9447953 ms ; Button pressed (no action triggered)
9450824 ms ; Button pressed (no action triggered)
9455044 ms ; Button pressed (no action triggered)
9466799 ms ; Button pressed (no action triggered)
9467102 ms ; Button pressed (no action triggered)
9467318 ms ; Button pressed (no action triggered)
9467499 ms ; Button pressed (no action triggered)
9472876 ms ; Button pressed (no action triggered)
9478727 ms ; Button pressed - Motor activated
9480372 ms ; Button pressed (while motor running)
9482776 ms ; Motor stopped - Micro switch triggered
9483948 ms ; Button pressed (no action triggered)
9484405 ms ; Button pressed (no action triggered)
9485376 ms ; Button pressed (no action triggered)
9485643 ms ; Button pressed (no action triggered)
9485900 ms ; Button pressed (no action triggered)
9486146 ms ; Button pressed (no action triggered)
9486384 ms ; Button pressed (no action triggered)
9486739 ms ; Button pressed (no action triggered)
9492248 ms ; Button pressed (no action triggered)
9493192 ms ; Button pressed (no action triggered)
9494872 ms ; Button pressed (no action triggered)
9534903 ms ; Button pressed - Motor activated
9538929 ms ; Motor stopped - Micro switch triggered
9540852 ms ; Button pressed (no action triggered)
9544275 ms ; Button pressed (no action triggered)
9544509 ms ; Button pressed (no action triggered)
9544693 ms ; Button pressed (no action triggered)
9544895 ms ; Button pressed (no action triggered)
9545092 ms ; Button pressed (no action triggered)
9546668 ms ; Button pressed (no action triggered)
9548007 ms ; Button pressed (no action triggered)
9548581 ms ; Button pressed (no action triggered)
9549559 ms ; Button pressed (no action triggered)
9550810 ms ; Button pressed (no action triggered)
9566518 ms ; Button pressed (no action triggered)
9568595 ms ; Button pressed (no action triggered)
9571173 ms ; Button pressed - Motor activated
9573470 ms ; Button pressed (while motor running)
9575225 ms ; Motor stopped - Micro switch triggered
9575859 ms ; Button pressed (no action triggered)
9578093 ms ; Button pressed (no action triggered)
9579822 ms ; Button pressed (no action triggered)
9585032 ms ; Button pressed (no action triggered)
9585438 ms ; Button pressed (no action triggered)
9586776 ms ; Button pressed (no action triggered)
9589005 ms ; Button pressed (no action triggered)
9589986 ms ; Button pressed (no action triggered)
9591800 ms ; Button pressed (no action triggered)
9592937 ms ; Button pressed (no action triggered)
9594680 ms ; Button pressed (no action triggered)
9608424 ms ; Button pressed - Motor activated
9612466 ms ; Motor stopped - Micro switch triggered
9625790 ms ; Button pressed (no action triggered)
9626668 ms ; Button pressed (no action triggered)
9627248 ms ; Button pressed (no action triggered)
9627455 ms ; Button pressed (no action triggered)
9627631 ms ; Button pressed (no action triggered)
9627803 ms ; Button pressed (no action triggered)
9628167 ms ; Button pressed (no action triggered)
9668346 ms ; Button pressed - Motor activated
9672380 ms ; Motor stopped - Micro switch triggered
9673128 ms ; Button pressed (no action triggered)
9673464 ms ; Button pressed (no action triggered)
9673783 ms ; Button pressed (no action triggered)
9679706 ms ; Button pressed (no action triggered)
9681349 ms ; Button pressed (no action triggered)
9691868 ms ; Button pressed (no action triggered)
9692348 ms ; Button pressed (no action triggered)
9692606 ms ; Button pressed (no action triggered)
9694235 ms ; Button pressed (no action triggered)
9694562 ms ; Button pressed (no action triggered)
9695065 ms ; Button pressed (no action triggered)
9700045 ms ; Button pressed (no action triggered)
9710997 ms ; Button pressed - Motor activated
9715045 ms ; Motor stopped - Micro switch triggered
9718178 ms ; Button pressed (no action triggered)
9731579 ms ; Button pressed (no action triggered)
9835904 ms ; Button pressed - Motor activated
9837629 ms ; Button pressed (while motor running)
9838636 ms ; Button pressed (while motor running)
9839935 ms ; Motor stopped - Micro switch triggered
9841602 ms ; Button pressed (no action triggered)
9842287 ms ; Button pressed (no action triggered)
9842917 ms ; Button pressed (no action triggered)
9843398 ms ; Button pressed (no action triggered)
9844193 ms ; Button pressed (no action triggered)
9844585 ms ; Button pressed (no action triggered)
9847415 ms ; Button pressed (no action triggered)
9847696 ms ; Button pressed (no action triggered)
9847975 ms ; Button pressed (no action triggered)
9848294 ms ; Button pressed (no action triggered)
9848660 ms ; Button pressed (no action triggered)
9903303 ms ; Button pressed - Motor activated
9904537 ms ; Button pressed (while motor running)
9905061 ms ; Button pressed (while motor running)
9907366 ms ; Motor stopped - Micro switch triggered
9912039 ms ; Button pressed (no action triggered)
9917426 ms ; Button pressed (no action triggered)
9919211 ms ; Button pressed (no action triggered)
9923692 ms ; Button pressed (no action triggered)
9926627 ms ; Button pressed (no action triggered)
9928961 ms ; Button pressed (no action triggered)
10180877 ms ; Button pressed - Motor activated
10182521 ms ; Button pressed (while motor running)
10184945 ms ; Motor stopped - Micro switch triggered
10186707 ms ; Button pressed (no action triggered)
10188063 ms ; Button pressed (no action triggered)
10190728 ms ; Button pressed (no action triggered)
10290508 ms ; Button pressed - Motor activated
10291590 ms ; Button pressed (while motor running)
10291747 ms ; Button pressed (while motor running)
10291927 ms ; Button pressed (while motor running)
10292164 ms ; Button pressed (while motor running)
10294552 ms ; Motor stopped - Micro switch triggered
10300136 ms ; Button pressed (no action triggered)
10301099 ms ; Button pressed (no action triggered)
10301837 ms ; Button pressed (no action triggered)
10302157 ms ; Button pressed (no action triggered)
10302546 ms ; Button pressed (no action triggered)
10302861 ms ; Button pressed (no action triggered)
10303882 ms ; Button pressed (no action triggered)
10304932 ms ; Button pressed (no action triggered)
10305646 ms ; Button pressed (no action triggered)
10305912 ms ; Button pressed (no action triggered)
10306268 ms ; Button pressed (no action triggered)
10306530 ms ; Button pressed (no action triggered)
10306812 ms ; Button pressed (no action triggered)
10307072 ms ; Button pressed (no action triggered)
10307318 ms ; Button pressed (no action triggered)
10307582 ms ; Button pressed (no action triggered)
10307788 ms ; Button pressed (no action triggered)
10307990 ms ; Button pressed (no action triggered)
10310476 ms ; Button pressed (no action triggered)
10311520 ms ; Button pressed (no action triggered)
10311803 ms ; Button pressed (no action triggered)
