258 ms ; Init
14432723 ms ; Button pressed (no action triggered)
14432904 ms ; Button pressed (no action triggered)
14433146 ms ; Button pressed (no action triggered)
14433529 ms ; Button pressed (no action triggered)
14434033 ms ; Button pressed (no action triggered)
14434598 ms ; Button pressed (no action triggered)
14435129 ms ; Button pressed (no action triggered)
14435352 ms ; Button pressed (no action triggered)
14435542 ms ; Button pressed (no action triggered)
14436293 ms ; Button pressed (no action triggered)
14436541 ms ; Button pressed (no action triggered)
14436853 ms ; Button pressed (no action triggered)
14437313 ms ; Button pressed (no action triggered)
14437932 ms ; Button pressed (no action triggered)
14438336 ms ; Button pressed (no action triggered)
14438785 ms ; Button pressed (no action triggered)
14439290 ms ; Button pressed (no action triggered)
14439861 ms ; Button pressed (no action triggered)
14440543 ms ; Button pressed (no action triggered)
14441012 ms ; Button pressed (no action triggered)
14441690 ms ; Button pressed (no action triggered)
14442189 ms ; Button pressed - Motor activated
14443345 ms ; Button pressed (while motor running)
14443984 ms ; Button pressed (while motor running)
14444528 ms ; Button pressed (while motor running)
14444884 ms ; Button pressed (while motor running)
14445344 ms ; Button pressed (while motor running)
14445778 ms ; Button pressed (while motor running)
14446219 ms ; Motor stopped - Micro switch triggered
14446237 ms ; Button pressed (no action triggered)
14446903 ms ; Button pressed (no action triggered)
14447456 ms ; Button pressed (no action triggered)
14448030 ms ; Button pressed (no action triggered)
14448573 ms ; Button pressed (no action triggered)
14449026 ms ; Button pressed (no action triggered)
14458222 ms ; Button pressed (no action triggered)
14533058 ms ; Button pressed - Motor activated
14534652 ms ; Button pressed (while motor running)
14535921 ms ; Button pressed (while motor running)
14537106 ms ; Motor stopped - Micro switch triggered
14537705 ms ; Button pressed (no action triggered)
14540873 ms ; Button pressed (no action triggered)
14541092 ms ; Button pressed (no action triggered)
14541572 ms ; Button pressed (no action triggered)
14541741 ms ; Button pressed (no action triggered)
14541958 ms ; Button pressed (no action triggered)
14542167 ms ; Button pressed (no action triggered)
14542745 ms ; Button pressed (no action triggered)
14548753 ms ; Button pressed (no action triggered)
14549524 ms ; Button pressed (no action triggered)
14550372 ms ; Button pressed (no action triggered)
14550630 ms ; Button pressed (no action triggered)
14587417 ms ; Button pressed - Motor activated
14590020 ms ; Button pressed (while motor running)
14590526 ms ; Button pressed (while motor running)
14591038 ms ; Button pressed (while motor running)
14591470 ms ; Motor stopped - Micro switch triggered
14591585 ms ; Button pressed (no action triggered)
14592101 ms ; Button pressed (no action triggered)
14592482 ms ; Button pressed (no action triggered)
14592826 ms ; Button pressed (no action triggered)
14595734 ms ; Button pressed (no action triggered)
14596091 ms ; Button pressed (no action triggered)
14596508 ms ; Button pressed (no action triggered)
14597018 ms ; Button pressed (no action triggered)
14598304 ms ; Button pressed (no action triggered)
14599231 ms ; Button pressed (no action triggered)
14599812 ms ; Button pressed (no action triggered)
14612515 ms ; Button pressed (no action triggered)
14615934 ms ; Button pressed (no action triggered)
14616276 ms ; Button pressed (no action triggered)
14620565 ms ; Button pressed (no action triggered)
14622598 ms ; Button pressed - Motor activated
14626579 ms ; Motor stopped - Micro switch triggered
14627226 ms ; Button pressed (no action triggered)
14633233 ms ; Button pressed (no action triggered)
14633771 ms ; Button pressed (no action triggered)
14633972 ms ; Button pressed (no action triggered)
14634192 ms ; Button pressed (no action triggered)
14634442 ms ; Button pressed (no action triggered)
14643080 ms ; Button pressed (no action triggered)
14644958 ms ; Button pressed (no action triggered)
14647414 ms ; Button pressed (no action triggered)
14652410 ms ; Button pressed (no action triggered)
14652899 ms ; Button pressed (no action triggered)
14655945 ms ; Button pressed (no action triggered)
14656248 ms ; Button pressed (no action triggered)
14669794 ms ; Button pressed - Motor activated
14673843 ms ; Motor stopped - Micro switch triggered
14677871 ms ; Button pressed (no action triggered)
14678470 ms ; Button pressed (no action triggered)
14688027 ms ; Button pressed (no action triggered)
14688841 ms ; Button pressed (no action triggered)
14689101 ms ; Button pressed (no action triggered)
14689325 ms ; Button pressed (no action triggered)
14706194 ms ; Button pressed - Motor activated
14710216 ms ; Motor stopped - Micro switch triggered
14715708 ms ; Button pressed (no action triggered)
14720590 ms ; Button pressed (no action triggered)
14724697 ms ; Button pressed (no action triggered)
14727240 ms ; Button pressed (no action triggered)
14734143 ms ; Button pressed (no action triggered)
14739999 ms ; Button pressed (no action triggered)
14742773 ms ; Button pressed - Motor activated
14744568 ms ; Button pressed (while motor running)
14746088 ms ; Button pressed (while motor running)
14746826 ms ; Motor stopped - Micro switch triggered
14751866 ms ; Button pressed (no action triggered)
14753388 ms ; Button pressed (no action triggered)
14758163 ms ; Button pressed (no action triggered)
14805039 ms ; Button pressed - Motor activated
14809029 ms ; Motor stopped - Micro switch triggered
14811359 ms ; Button pressed (no action triggered)
14820013 ms ; Button pressed (no action triggered)
14835225 ms ; Button pressed (no action triggered)
14841169 ms ; Button pressed - Motor activated
14843236 ms ; Button pressed (while motor running)
14845215 ms ; Motor stopped - Micro switch triggered
14845771 ms ; Button pressed (no action triggered)
14846003 ms ; Button pressed (no action triggered)
14846271 ms ; Button pressed (no action triggered)
14846723 ms ; Button pressed (no action triggered)
14848503 ms ; Button pressed (no action triggered)
14852907 ms ; Button pressed (no action triggered)
14866223 ms ; Button pressed (no action triggered)
14866522 ms ; Button pressed (no action triggered)
14866690 ms ; Button pressed (no action triggered)
14868108 ms ; Button pressed (no action triggered)
14874841 ms ; Button pressed (no action triggered)
14876154 ms ; Button pressed - Motor activated
14877257 ms ; Button pressed (while motor running)
14877928 ms ; Button pressed (while motor running)
14878292 ms ; Button pressed (while motor running)
14878435 ms ; Button pressed (while motor running)
14878902 ms ; Button pressed (while motor running)
14879474 ms ; Button pressed (while motor running)
14879801 ms ; Button pressed (while motor running)
14880177 ms ; Button pressed (while motor running)
14880195 ms ; Motor stopped - Micro switch triggered
14881254 ms ; Button pressed (no action triggered)
14881845 ms ; Button pressed (no action triggered)
14882006 ms ; Button pressed (no action triggered)
14882189 ms ; Button pressed (no action triggered)
14882326 ms ; Button pressed (no action triggered)
14882480 ms ; Button pressed (no action triggered)
14882800 ms ; Button pressed (no action triggered)
14882918 ms ; Button pressed (no action triggered)
14883438 ms ; Button pressed (no action triggered)
14884468 ms ; Button pressed (no action triggered)
14884892 ms ; Button pressed (no action triggered)
14885087 ms ; Button pressed (no action triggered)
14885462 ms ; Button pressed (no action triggered)
14885627 ms ; Button pressed (no action triggered)
14885837 ms ; Button pressed (no action triggered)
14886020 ms ; Button pressed (no action triggered)
14886732 ms ; Button pressed (no action triggered)
14898965 ms ; Button pressed (no action triggered)
14899314 ms ; Button pressed (no action triggered)
14899612 ms ; Button pressed (no action triggered)
14899824 ms ; Button pressed (no action triggered)
14900002 ms ; Button pressed (no action triggered)
14900192 ms ; Button pressed (no action triggered)
14900372 ms ; Button pressed (no action triggered)
14900570 ms ; Button pressed (no action triggered)
14900784 ms ; Button pressed (no action triggered)
14900964 ms ; Button pressed (no action triggered)
14903712 ms ; Button pressed (no action triggered)
14903909 ms ; Button pressed (no action triggered)
14904115 ms ; Button pressed (no action triggered)
14904296 ms ; Button pressed (no action triggered)
14904496 ms ; Button pressed (no action triggered)
14904717 ms ; Button pressed (no action triggered)
14904877 ms ; Button pressed (no action triggered)
14905047 ms ; Button pressed (no action triggered)
15383575 ms ; Button pressed - Motor activated
15384787 ms ; Button pressed (while motor running)
15385156 ms ; Button pressed (while motor running)
15385470 ms ; Button pressed (while motor running)
15387587 ms ; Motor stopped - Micro switch triggered
15387934 ms ; Button pressed (no action triggered)
15388241 ms ; Button pressed (no action triggered)
15388574 ms ; Button pressed (no action triggered)
15389225 ms ; Button pressed (no action triggered)
15389546 ms ; Button pressed (no action triggered)
15389887 ms ; Button pressed (no action triggered)
15390254 ms ; Button pressed (no action triggered)
15390680 ms ; Button pressed (no action triggered)
15391096 ms ; Button pressed (no action triggered)
15391591 ms ; Button pressed (no action triggered)
15392048 ms ; Button pressed (no action triggered)
15392477 ms ; Button pressed (no action triggered)
15392899 ms ; Button pressed (no action triggered)
15393807 ms ; Button pressed (no action triggered)
15394544 ms ; Button pressed (no action triggered)
15395056 ms ; Button pressed (no action triggered)
15398793 ms ; Button pressed (no action triggered)
15399124 ms ; Button pressed (no action triggered)
15399467 ms ; Button pressed (no action triggered)
15399774 ms ; Button pressed (no action triggered)
15404337 ms ; Button pressed (no action triggered)
15404656 ms ; Button pressed (no action triggered)
15404967 ms ; Button pressed (no action triggered)
15405292 ms ; Button pressed (no action triggered)
15405676 ms ; Button pressed (no action triggered)
15405997 ms ; Button pressed (no action triggered)
15406736 ms ; Button pressed (no action triggered)
15407485 ms ; Button pressed (no action triggered)
15408683 ms ; Button pressed (no action triggered)
15409068 ms ; Button pressed (no action triggered)
15410526 ms ; Button pressed (no action triggered)
15412093 ms ; Button pressed (no action triggered)
15412517 ms ; Button pressed (no action triggered)
15428225 ms ; Button pressed - Motor activated
15429382 ms ; Button pressed (while motor running)
15429726 ms ; Button pressed (while motor running)
15432254 ms ; Motor stopped - Micro switch triggered
15432716 ms ; Button pressed (no action triggered)
15433121 ms ; Button pressed (no action triggered)
15433454 ms ; Button pressed (no action triggered)
15433766 ms ; Button pressed (no action triggered)
15434121 ms ; Button pressed (no action triggered)
15434550 ms ; Button pressed (no action triggered)
15435285 ms ; Button pressed (no action triggered)
15435922 ms ; Button pressed (no action triggered)
15436698 ms ; Button pressed (no action triggered)
15437395 ms ; Button pressed (no action triggered)
16563139 ms ; Button pressed - Motor activated
16567199 ms ; Motor stopped - Micro switch triggered
16570736 ms ; Button pressed (no action triggered)
16574542 ms ; Button pressed (no action triggered)
