13 ms ; init
22487832 ms ; Button pressed (no action triggered)
22488238 ms ; Button pressed (no action triggered)
22488463 ms ; Button pressed (no action triggered)
22488721 ms ; Button pressed (no action triggered)
22489567 ms ; Button pressed (no action triggered)
22489805 ms ; Button pressed (no action triggered)
22490012 ms ; Button pressed (no action triggered)
22490251 ms ; Button pressed (no action triggered)
22490855 ms ; Button pressed (no action triggered)
22565603 ms ; Button pressed - Motor activated
22568978 ms ; Button pressed (while motor running)
22569711 ms ; Motor stopped - Micro switch triggered
22577889 ms ; Button pressed (no action triggered)
22584042 ms ; Button pressed (no action triggered)
22725209 ms ; Button pressed - Motor activated
22726356 ms ; Button pressed (while motor running)
22729298 ms ; Motor stopped - Micro switch triggered
22729726 ms ; Button pressed (no action triggered)
22733794 ms ; Button pressed (no action triggered)
22829030 ms ; Button pressed - Motor activated
22832201 ms ; Button pressed (while motor running)
22833149 ms ; Motor stopped - Micro switch triggered
22835944 ms ; Button pressed (no action triggered)
22843212 ms ; Button pressed (no action triggered)
22844581 ms ; Button pressed (no action triggered)
22845018 ms ; Button pressed (no action triggered)
22847238 ms ; Button pressed (no action triggered)
22848157 ms ; Button pressed (no action triggered)
22849628 ms ; Button pressed (no action triggered)
22850100 ms ; Button pressed (no action triggered)
22850956 ms ; Button pressed (no action triggered)
22853670 ms ; Button pressed (no action triggered)
22855671 ms ; Button pressed (no action triggered)
22856084 ms ; Button pressed (no action triggered)
22856431 ms ; Button pressed (no action triggered)
22856735 ms ; Button pressed (no action triggered)
22857481 ms ; Button pressed (no action triggered)
22860147 ms ; Button pressed (no action triggered)
22861367 ms ; Button pressed (no action triggered)
22862367 ms ; Button pressed (no action triggered)
22864197 ms ; Button pressed - Motor activated
22865287 ms ; Button pressed (while motor running)
22867676 ms ; Button pressed (while motor running)
22868268 ms ; Motor stopped - Micro switch triggered
22868463 ms ; Button pressed (no action triggered)
22877402 ms ; Button pressed (no action triggered)
22885916 ms ; Button pressed (no action triggered)
22886838 ms ; Button pressed (no action triggered)
22887362 ms ; Button pressed (no action triggered)
22888040 ms ; Button pressed (no action triggered)
22888485 ms ; Button pressed (no action triggered)
22888935 ms ; Button pressed (no action triggered)
22890135 ms ; Button pressed (no action triggered)
22891031 ms ; Button pressed (no action triggered)
22891705 ms ; Button pressed (no action triggered)
22892030 ms ; Button pressed (no action triggered)
22892697 ms ; Button pressed (no action triggered)
22893130 ms ; Button pressed (no action triggered)
22893408 ms ; Button pressed (no action triggered)
22893660 ms ; Button pressed (no action triggered)
22893952 ms ; Button pressed (no action triggered)
22894247 ms ; Button pressed (no action triggered)
22894892 ms ; Button pressed (no action triggered)
22895111 ms ; Button pressed (no action triggered)
22895325 ms ; Button pressed (no action triggered)
22895640 ms ; Button pressed (no action triggered)
22895902 ms ; Button pressed (no action triggered)
22896114 ms ; Button pressed (no action triggered)
22896352 ms ; Button pressed (no action triggered)
22896819 ms ; Button pressed (no action triggered)
22916750 ms ; Button pressed - Motor activated
22920201 ms ; Button pressed (while motor running)
22920756 ms ; Button pressed (while motor running)
22920901 ms ; Motor stopped - Micro switch triggered
22921017 ms ; Button pressed (no action triggered)
22921453 ms ; Button pressed (no action triggered)
22921730 ms ; Button pressed (no action triggered)
22922043 ms ; Button pressed (no action triggered)
22924985 ms ; Button pressed (no action triggered)
22925288 ms ; Button pressed (no action triggered)
22925833 ms ; Button pressed (no action triggered)
23226475 ms ; Button pressed - Motor activated
23230271 ms ; Button pressed (while motor running)
23230521 ms ; Motor stopped - Micro switch triggered
23233951 ms ; Button pressed (no action triggered)
23234124 ms ; Button pressed (no action triggered)
23234326 ms ; Button pressed (no action triggered)
23234565 ms ; Button pressed (no action triggered)
23235625 ms ; Button pressed (no action triggered)
23565025 ms ; Button pressed - Motor activated
23568823 ms ; Button pressed (while motor running)
23569164 ms ; Motor stopped - Micro switch triggered
23571020 ms ; Button pressed (no action triggered)
23571879 ms ; Button pressed (no action triggered)
23572328 ms ; Button pressed (no action triggered)
23574014 ms ; Button pressed (no action triggered)
23574413 ms ; Button pressed (no action triggered)
23575120 ms ; Button pressed (no action triggered)
23576848 ms ; Button pressed (no action triggered)
23657676 ms ; Button pressed - Motor activated
23659210 ms ; Button pressed (while motor running)
23659505 ms ; Button pressed (while motor running)
23659687 ms ; Button pressed (while motor running)
23659886 ms ; Button pressed (while motor running)
23660081 ms ; Button pressed (while motor running)
23660283 ms ; Button pressed (while motor running)
23660516 ms ; Button pressed (while motor running)
23660743 ms ; Button pressed (while motor running)
23660898 ms ; Button pressed (while motor running)
23661287 ms ; Button pressed (while motor running)
23661782 ms ; Motor stopped - Micro switch triggered
24132519 ms ; Button pressed - Motor activated
24136670 ms ; Motor stopped - Micro switch triggered
24152750 ms ; Button pressed (no action triggered)
24159400 ms ; Button pressed (no action triggered)
24162598 ms ; Button pressed (no action triggered)
24164655 ms ; Button pressed (no action triggered)
24187361 ms ; Button pressed - Motor activated
24191433 ms ; Motor stopped - Micro switch triggered
24197326 ms ; Button pressed (no action triggered)
24672609 ms ; Button pressed - Motor activated
24676790 ms ; Motor stopped - Micro switch triggered
24685606 ms ; Button pressed (no action triggered)
24687891 ms ; Button pressed (no action triggered)
24688594 ms ; Button pressed (no action triggered)
24688884 ms ; Button pressed (no action triggered)
24689421 ms ; Button pressed (no action triggered)
24689653 ms ; Button pressed (no action triggered)
24689955 ms ; Button pressed (no action triggered)
24690278 ms ; Button pressed (no action triggered)
26354916 ms ; Button pressed - Motor activated
26359026 ms ; Motor stopped - Micro switch triggered
29090311 ms ; Button pressed - Motor activated
29092183 ms ; Button pressed (while motor running)
29094535 ms ; Motor stopped - Micro switch triggered
29094843 ms ; Button pressed (no action triggered)
29095471 ms ; Button pressed (no action triggered)
29096375 ms ; Button pressed (no action triggered)
29101957 ms ; Button pressed (no action triggered)
29131185 ms ; Button pressed - Motor activated
29132625 ms ; Button pressed (while motor running)
29135252 ms ; Motor stopped - Micro switch triggered
31220190 ms ; Button pressed - Motor activated
31222278 ms ; Button pressed (while motor running)
31224363 ms ; Motor stopped - Micro switch triggered
31224426 ms ; Button pressed (no action triggered)
31301412 ms ; Button pressed - Motor activated
31304260 ms ; Button pressed (while motor running)
31305587 ms ; Motor stopped - Micro switch triggered
31307114 ms ; Button pressed (no action triggered)
31307786 ms ; Button pressed (no action triggered)
31309241 ms ; Button pressed (no action triggered)
31309522 ms ; Button pressed (no action triggered)
31324798 ms ; Button pressed (no action triggered)
31329928 ms ; Button pressed (no action triggered)
31359316 ms ; Button pressed - Motor activated
31363501 ms ; Motor stopped - Micro switch triggered
31384650 ms ; Button pressed (no action triggered)
31391462 ms ; Button pressed (no action triggered)
31446856 ms ; Button pressed - Motor activated
31450943 ms ; Motor stopped - Micro switch triggered
31488845 ms ; Button pressed - Motor activated
31490108 ms ; Button pressed (while motor running)
31492828 ms ; Button pressed (while motor running)
31492941 ms ; Motor stopped - Micro switch triggered
31493779 ms ; Button pressed (no action triggered)
31495566 ms ; Button pressed (no action triggered)
31497184 ms ; Button pressed (no action triggered)
31497526 ms ; Button pressed (no action triggered)
31497735 ms ; Button pressed (no action triggered)
31497943 ms ; Button pressed (no action triggered)
31503578 ms ; Button pressed (no action triggered)
31524586 ms ; Button pressed - Motor activated
31528728 ms ; Motor stopped - Micro switch triggered
31596954 ms ; Button pressed - Motor activated
31601128 ms ; Motor stopped - Micro switch triggered
31650575 ms ; Button pressed - Motor activated
31654623 ms ; Motor stopped - Micro switch triggered
31655795 ms ; Button pressed (no action triggered)
31656879 ms ; Button pressed (no action triggered)
31672697 ms ; Button pressed (no action triggered)
31675859 ms ; Button pressed (no action triggered)
31755835 ms ; Button pressed - Motor activated
31759898 ms ; Motor stopped - Micro switch triggered
31906340 ms ; Button pressed - Motor activated
31910430 ms ; Motor stopped - Micro switch triggered
32959193 ms ; Button pressed - Motor activated
32961794 ms ; Button pressed (while motor running)
32963261 ms ; Motor stopped - Micro switch triggered
32965026 ms ; Button pressed (no action triggered)
32970912 ms ; Button pressed (no action triggered)
32972006 ms ; Button pressed (no action triggered)
32973619 ms ; Button pressed (no action triggered)
32975557 ms ; Button pressed (no action triggered)
32976604 ms ; Button pressed (no action triggered)
32990172 ms ; Button pressed (no action triggered)
32998336 ms ; Button pressed - Motor activated
33002428 ms ; Motor stopped - Micro switch triggered
33005422 ms ; Button pressed (no action triggered)
33263944 ms ; Button pressed - Motor activated
33268045 ms ; Motor stopped - Micro switch triggered
33268345 ms ; Button pressed (no action triggered)
33270818 ms ; Button pressed (no action triggered)
33271955 ms ; Button pressed (no action triggered)
33273497 ms ; Button pressed (no action triggered)
34223709 ms ; Button pressed - Motor activated
34227807 ms ; Motor stopped - Micro switch triggered
34712097 ms ; Button pressed - Motor activated
34713845 ms ; Button pressed (while motor running)
34714157 ms ; Button pressed (while motor running)
34714427 ms ; Button pressed (while motor running)
34714661 ms ; Button pressed (while motor running)
34714917 ms ; Button pressed (while motor running)
34715203 ms ; Button pressed (while motor running)
34715493 ms ; Button pressed (while motor running)
34716197 ms ; Motor stopped - Micro switch triggered
34716229 ms ; Button pressed (no action triggered)
34717411 ms ; Button pressed (no action triggered)
34718899 ms ; Button pressed (no action triggered)
34719418 ms ; Button pressed (no action triggered)
34721634 ms ; Button pressed (no action triggered)
34724065 ms ; Button pressed (no action triggered)
34724408 ms ; Button pressed (no action triggered)
34724660 ms ; Button pressed (no action triggered)
34725556 ms ; Button pressed (no action triggered)
34725727 ms ; Button pressed (no action triggered)
34725991 ms ; Button pressed (no action triggered)
34726233 ms ; Button pressed (no action triggered)
34726838 ms ; Button pressed (no action triggered)
34727145 ms ; Button pressed (no action triggered)
34727354 ms ; Button pressed (no action triggered)
34728146 ms ; Button pressed (no action triggered)
34728407 ms ; Button pressed (no action triggered)
34728675 ms ; Button pressed (no action triggered)
34728911 ms ; Button pressed (no action triggered)
34729146 ms ; Button pressed (no action triggered)
34729377 ms ; Button pressed (no action triggered)
34729629 ms ; Button pressed (no action triggered)
34729860 ms ; Button pressed (no action triggered)
34730109 ms ; Button pressed (no action triggered)
34730378 ms ; Button pressed (no action triggered)
34731290 ms ; Button pressed (no action triggered)
34731491 ms ; Button pressed (no action triggered)
34731694 ms ; Button pressed (no action triggered)
34731874 ms ; Button pressed (no action triggered)
34774518 ms ; Button pressed - Motor activated
34778607 ms ; Motor stopped - Micro switch triggered
34780223 ms ; Button pressed (no action triggered)
34781973 ms ; Button pressed (no action triggered)
34782648 ms ; Button pressed (no action triggered)
34783741 ms ; Button pressed (no action triggered)
34786511 ms ; Button pressed (no action triggered)
34800631 ms ; Button pressed (no action triggered)
34806439 ms ; Button pressed (no action triggered)
34928189 ms ; Button pressed - Motor activated
34932252 ms ; Motor stopped - Micro switch triggered
34941343 ms ; Button pressed (no action triggered)
34949997 ms ; Button pressed (no action triggered)
34998071 ms ; Button pressed - Motor activated
35001387 ms ; Button pressed (while motor running)
35002174 ms ; Motor stopped - Micro switch triggered
35119116 ms ; Button pressed - Motor activated
35123156 ms ; Motor stopped - Micro switch triggered
35123369 ms ; Button pressed (no action triggered)
35127724 ms ; Button pressed (no action triggered)
35420859 ms ; Button pressed - Motor activated
35423943 ms ; Button pressed (while motor running)
35424959 ms ; Motor stopped - Micro switch triggered
35426548 ms ; Button pressed (no action triggered)
35428955 ms ; Button pressed (no action triggered)
35433940 ms ; Button pressed (no action triggered)
35435799 ms ; Button pressed (no action triggered)
35436253 ms ; Button pressed (no action triggered)
35437475 ms ; Button pressed (no action triggered)
35438469 ms ; Button pressed (no action triggered)
35440301 ms ; Button pressed (no action triggered)
35441577 ms ; Button pressed (no action triggered)
35445446 ms ; Button pressed (no action triggered)
36000207 ms ; 5 hours have passed
37180132 ms ; Button pressed - Motor activated
37181330 ms ; Button pressed (while motor running)
37181507 ms ; Button pressed (while motor running)
37181679 ms ; Button pressed (while motor running)
37181887 ms ; Button pressed (while motor running)
37182094 ms ; Button pressed (while motor running)
37182312 ms ; Button pressed (while motor running)
37182499 ms ; Button pressed (while motor running)
37182665 ms ; Button pressed (while motor running)
37182819 ms ; Button pressed (while motor running)
37183000 ms ; Button pressed (while motor running)
37183168 ms ; Button pressed (while motor running)
37184206 ms ; Motor stopped - Micro switch triggered
37184229 ms ; Button pressed (no action triggered)
37187146 ms ; Button pressed (no action triggered)
37198221 ms ; Button pressed (no action triggered)
37198712 ms ; Button pressed (no action triggered)
37200652 ms ; Button pressed (no action triggered)
37206279 ms ; Button pressed (no action triggered)
37206516 ms ; Button pressed (no action triggered)
37206751 ms ; Button pressed (no action triggered)
37206923 ms ; Button pressed (no action triggered)
37207104 ms ; Button pressed (no action triggered)
37207263 ms ; Button pressed (no action triggered)
37207433 ms ; Button pressed (no action triggered)
37207619 ms ; Button pressed (no action triggered)
37207799 ms ; Button pressed (no action triggered)
37207969 ms ; Button pressed (no action triggered)
37208170 ms ; Button pressed (no action triggered)
37208373 ms ; Button pressed (no action triggered)
37208609 ms ; Button pressed (no action triggered)
37208796 ms ; Button pressed (no action triggered)
37208972 ms ; Button pressed (no action triggered)
37209165 ms ; Button pressed (no action triggered)
37209339 ms ; Button pressed (no action triggered)
37209517 ms ; Button pressed (no action triggered)
37209681 ms ; Button pressed (no action triggered)
37210266 ms ; Button pressed (no action triggered)
37210448 ms ; Button pressed (no action triggered)
37210630 ms ; Button pressed (no action triggered)
37210819 ms ; Button pressed (no action triggered)
37210969 ms ; Button pressed (no action triggered)
37211146 ms ; Button pressed (no action triggered)
37211320 ms ; Button pressed (no action triggered)
37211498 ms ; Button pressed (no action triggered)
37211716 ms ; Button pressed (no action triggered)
37211899 ms ; Button pressed (no action triggered)
37212084 ms ; Button pressed (no action triggered)
37212298 ms ; Button pressed (no action triggered)
37212846 ms ; Button pressed (no action triggered)
37212969 ms ; Button pressed (no action triggered)
37443031 ms ; Button pressed - Motor activated
37447175 ms ; Motor stopped - Micro switch triggered
37488150 ms ; Button pressed - Motor activated
37491481 ms ; Button pressed (while motor running)
37492185 ms ; Motor stopped - Micro switch triggered
37494396 ms ; Button pressed (no action triggered)
37494746 ms ; Button pressed (no action triggered)
37495063 ms ; Button pressed (no action triggered)
37509273 ms ; Button pressed (no action triggered)
37509621 ms ; Button pressed (no action triggered)
37512839 ms ; Button pressed (no action triggered)
37513116 ms ; Button pressed (no action triggered)
37513402 ms ; Button pressed (no action triggered)
37513712 ms ; Button pressed (no action triggered)
37514027 ms ; Button pressed (no action triggered)
37514396 ms ; Button pressed (no action triggered)
38354298 ms ; Button pressed - Motor activated
38358430 ms ; Motor stopped - Micro switch triggered
38511895 ms ; Button pressed - Motor activated
38512963 ms ; Button pressed (while motor running)
38514122 ms ; Button pressed (while motor running)
38514600 ms ; Button pressed (while motor running)
38514994 ms ; Button pressed (while motor running)
38515947 ms ; Motor stopped - Micro switch triggered
41047161 ms ; Button pressed - Motor activated
41049726 ms ; Button pressed (while motor running)
41051250 ms ; Motor stopped - Micro switch triggered
41053745 ms ; Button pressed (no action triggered)
41056103 ms ; Button pressed (no action triggered)
41056889 ms ; Button pressed (no action triggered)
41057666 ms ; Button pressed (no action triggered)
41058004 ms ; Button pressed (no action triggered)
41058520 ms ; Button pressed (no action triggered)
41060183 ms ; Button pressed (no action triggered)
41092745 ms ; Button pressed - Motor activated
41096864 ms ; Motor stopped - Micro switch triggered
41100899 ms ; Button pressed (no action triggered)
41103772 ms ; Button pressed (no action triggered)
41132761 ms ; Button pressed - Motor activated
41136823 ms ; Motor stopped - Micro switch triggered
43921202 ms ; Button pressed - Motor activated
43922285 ms ; Button pressed (while motor running)
43922518 ms ; Button pressed (while motor running)
43922789 ms ; Button pressed (while motor running)
43923536 ms ; Button pressed (while motor running)
43923769 ms ; Button pressed (while motor running)
43924015 ms ; Button pressed (while motor running)
43924226 ms ; Button pressed (while motor running)
43924416 ms ; Button pressed (while motor running)
43924774 ms ; Button pressed (while motor running)
43925010 ms ; Button pressed (while motor running)
43925221 ms ; Button pressed (while motor running)
43925289 ms ; Motor stopped - Micro switch triggered
43925429 ms ; Button pressed (no action triggered)
43925625 ms ; Button pressed (no action triggered)
43925821 ms ; Button pressed (no action triggered)
43930700 ms ; Button pressed (no action triggered)
43930904 ms ; Button pressed (no action triggered)
43931080 ms ; Button pressed (no action triggered)
43931262 ms ; Button pressed (no action triggered)
43931429 ms ; Button pressed (no action triggered)
43931608 ms ; Button pressed (no action triggered)
43931808 ms ; Button pressed (no action triggered)
43941854 ms ; Button pressed (no action triggered)
43945134 ms ; Button pressed (no action triggered)
43948160 ms ; Button pressed (no action triggered)
43950078 ms ; Button pressed (no action triggered)
43958266 ms ; Button pressed - Motor activated
43962331 ms ; Motor stopped - Micro switch triggered
43976810 ms ; Button pressed (no action triggered)
43977139 ms ; Button pressed (no action triggered)
43977449 ms ; Button pressed (no action triggered)
43977737 ms ; Button pressed (no action triggered)
43978124 ms ; Button pressed (no action triggered)
43978580 ms ; Button pressed (no action triggered)
43979542 ms ; Button pressed (no action triggered)
43980157 ms ; Button pressed (no action triggered)
43980455 ms ; Button pressed (no action triggered)
43980782 ms ; Button pressed (no action triggered)
43981093 ms ; Button pressed (no action triggered)
43981401 ms ; Button pressed (no action triggered)
43981798 ms ; Button pressed (no action triggered)
45298738 ms ; Button pressed - Motor activated
45302818 ms ; Motor stopped - Micro switch triggered
45311391 ms ; Button pressed (no action triggered)
45400948 ms ; Button pressed - Motor activated
45405025 ms ; Motor stopped - Micro switch triggered
